title,current_price,former_price,all_items_solds,brand_category,all_seller_info
"Dell Latitude 7410 Laptop, 14"" Full HD Screen, i7-10610U, 16GB RAM, 512GB SSD",£125.00,,,Pre-owned,"mcicomms (1,529) 100%"
"New listingHP 3168NGW laptop Windows 10 Pro, 8GB RAM, 500GB HDD, 15.6"" Screen.",£99.99,,,Pre-owned,p8rsn (884) 100%
Dell Latitude 5289 2in1 Core i5-7200U 8GB RAM FHD 128GB SSD Touch Win11 Pro,£500.00,,,Pre-owned,"invicto-tech (15,294) 100%"
"New listingLenovo G500 15.6"" Laptop, 8GB RAM, SSD, DVD, Intel i3",£84.99,,,Pre-owned,pixiewix12345678 (134) 100%
New listingLap Top,£60.00,,,Pre-owned,amawil784 (18) 100%
"Dell Latitude 5400 14"" FAST FHD i5-8265U 256GB SSD 8GB RAM Windows 11 - LCD Burn",£119.99,,,Pre-owned,"innofinity-worldwide (131,441) 98.4%"
"New listingDell Latitude E5440 Laptop Windows 11 14"" HD Intel i5 4210U 8GB 256GB SSD HDMI",£199.99,,,Pre-owned,"bluecybercow (12,961) 99.8%"
"New listingASUS VIVOBOOK 14X, NVIDIA 2050 RTX, 16GB, 512GB, I5-12450H",£269.99to£544.99,,,Pre-owned,stuardawso_8 (11) 100%
"Lenovo ThinkPad L470 14"" Laptop - i5-6200U, 8GB RAM, 250GB SSD - Windows 11 Pro",£179.99,,,Pre-owned,"gictrecycle (2,455) 98.4%"
"New listingLenovo Thinkpad T480 i5-8250 1.6Ghz 8GB 256 SSD Win-11 14"" Laptop NEEDS BATTERY",£139.99,,,Pre-owned,"tecuk (31,582) 99.7%"
Budget Cheap Intel i5 7th Gen Laptop With Windows 10 8GB Memory 256GB SSD Wifi,£129.99,,,Very Good - Refurbished,"giga-refurb (8,361) 98.4%"
Lenovo ThinkPad T14s Gen 4 Core i5-1345U 16GB 256GB SSD W11 Pro 1Y Warranty EXC,£74.95,,,Excellent - Refurbished,"techsel1 (2,783) 99.9%"
"Dell Latitude 7480/7470 Core i7-6600U 16GB Ram 512GB SSD Windows 11 Laptop 14""",£270.00,,,Good - Refurbished,"venoscorp (19,926) 98.4%"
HP 17-cp2006na Laptop - Ryzen™ 3,£19.99,,,Brand new,"hpstoreuk (28,391) 99.1%"
"Dell Latitude 7490 Laptop: Core i7 8th Gen, 32GB RAM, 512GB SSD With Window 11",£109.99,,,Pre-owned,technologyfair (236) 92.9%
"ACEMAGIC 15.6"" FHD IPS Laptop Windows 11 Pro Intel 12th N97 16GB RAM + 512GB SSD",£0.99,,,Brand new,acemagic-official-uk (102) 100%
HP 17-cn0104na  Full-HD Laptop - Pentium® Silver N5030 with Microsoft 365,£200.00,,,Brand new,"hpstoreuk (28,391) 99.1%"
"New listingMicrosoft Surface Laptop Go 3 12.4"" (256GB SSD, Intel Core i5 12th Gen.",£280.00,,,Pre-owned,sp4v8-39 (0) 0%
DELL LATITUDE 7480 CORE i5-7300U LAPTOP 16GB DDR4 256GB SSD WINDOWS 11 WARRANTY,£103.49,,,Pre-owned,plusit2023 (281) 98.5%
"HP 470 G7 NoteBook 15.6"" Laptop Core i5-10210U 8GB RAM DDR4 256GB SSD",£74.99,,,Pre-owned,iaro_61 (119) 100%
HP ProBook 430 G8 i3-1125G4 up to 64GB Ram up to 2TB SSD FHD Windows 11 Laptop,£425.00,,,Pre-owned,"newandusedlaptops4u (77,263) 99.6%"
Dell Latitude 7320 i7-1165G7 2.80GHz 16GB 512GB SSD FHD Windows 11 Pro Laptop,£99.99,,,Very Good - Refurbished,"newandusedlaptops4u (77,263) 99.6%"
ASUS CM14 Flip 14 2 in 1 Chromebook -  MT8186 128GB Grey - REFURB-C,£70.00,,,Good - Refurbished,"currys_clearance (75,441) 97.8%"
"New listingLenovo ThinkPad X13 Yoga Gen 1 i5-10310U 1.70GHz 16GB 256GB 13.3"" (See Details)",£139.99,,,Pre-owned,"recono.me (1,434) 99.7%"
Lenovo ThinkPad T480 i5-8250U up to 64GB Ram up to 2TB SSD FHD Windows Laptop ~,£629.99,,,Excellent - Refurbished,"newandusedlaptops4u (77,263) 99.6%"
"Dell Latitude 5491 Laptop, 14"" Core i5 8th Gen, 8GB RAM, 256GB SSD, Windows 11",£259.99,,,Pre-owned,"blackmoreit (105,923) 100%"
"New listingLaptop HP 15-da0503sa, 8GB Ram, 256 GB SSD, W 11 Pro",£329.00,,,Pre-owned,ioanosim-0 (92) 100%
"Dell E6420 Fast i5 512GB SSD 8GB Laptop Office HDMI 14"" HD Webcam New-WINDOWS 11",£265.00,,,Pre-owned,de11_laptops_uk (665) 100%
Dell Latitude 7220 Rugged Extreme Tablet i5-8365U 8GB 128GB WIN 11 Pro B Grade,£269.00,,,Pre-owned,"refreshed_by_us (26,022) 99.8%"
New listingDell laptop,£249.00,,,Pre-owned,chevytoffee1878 (154) 100%
"Hp Pavilion 15-aw065sa 15.6"" Full Hd Windows 10 Laptop A9-9410 2Tb  8Gb Faulty",£266.66,,,Parts only,"ccessex87 (2,811) 100%"
"HP Elitebook 755 G5 Ryzen 5 Pro 2500U 2GHz 8GB RAM 256GB SSD 15.6"" Laptop STA",£110.00,,,Pre-owned,"rectech_notebooks (12,405) 99.7%"
"Dell Vostro 14 5410 Core i5 11300H 3.1GHz 8GB RAM 256GB 14.1"" FHD Screen 264",£139.99,,,Pre-owned,smarttechhub-store (94) 100%
Dell Latitude 5414 Rugged Toucscreen i7 6th Gen 2.81Ghz 8GB RAM 256GB Toughbook,£139.99to£429.99,,,Pre-owned,"system_exe (22,785) 99.3%"
"CHEAP Fujitsu 14"" Laptop Core i3 8Gb 16GB 120Gb 480Gb SSD Windows 10 Webcam",£349.99,,,Pre-owned,"laptopsonlinedirect (7,409) 100%"
"New listingGeviar 15.6 Inch Laptop,16GB DDR4 512GB SSD, Intel Celeron Quad-Core Processor",£153.45,,,Pre-owned,ramiiix22 (5) 100%
New listinghp Laptop 15.6 screen 250gb core i5 7th gen 3168NGW,£85.00,,,Pre-owned,truestyleye (60) 100%
HP Chromebook 11A G6 EE A4-9120C 4GB RAM 16GB eMMc Chrome OS Laptop Notebook,£119.95,,,Excellent - Refurbished,orioncomputersuk (689) 99.6%
New listingLenovo B50-50 Intel i3 240GB SSD 8GB RAM Win 11 Webcam HDMI Laptop BATTERY Long,£239.99to£524.99,,,Pre-owned,tadcastercomputers (149) 100%
LENOVO N23 CHROMEBOOK LAPTOP 4GB RAM 16GB SSD WEBCAM HDMI 2xUSB3 FREE POSTAGE,£164.99,,,Pre-owned,"pucklun (3,167) 98%"
Samsung Laptop,£70.00,,,Pre-owned,bridge1903 (473) 100%
"Touch Screen Dell Latitude 7410 Lapto Core i7 10th Gen 8GB 512GB 14"" Win 11 Pro",£142.95,,,Pre-owned,"bannaltd (3,032) 100%"
Toshiba Portege A30-D-19R i5-7200U @ 2.50GHz  8GB 256GB SSD Win 10 Pro,£215.00,,,Pre-owned,"icex_computers (13,465) 100%"
"New listingEXCELLENT Dell Latitude 5430 Laptop (i5-1235U, 16GB RAM, 256GB SSD, Win 11 Pro)",£20.00,,,Pre-owned,techrefurbuk (253) 100%
HP EliteBook 820 G3 Touch Screen Laptop 16GB RAM 256GB SSD Windows 11 Pro USB-C,£49.99,,,Pre-owned,"birmingham-av (11,761) 98.8%"
New listingLenovo Thinkpad X1 Carbon Notebook Intel Core i5-4210U@1.70Ghz 8GB  (B4R2)F19,£139.95,,,Parts only,"blinx_fashion (10,928) 99.8%"
Dell Inspiron N5010 Laptop,£189.99,,,Parts only,dearlove69 (36) 100%
"New listingClearance: Lenovo IP Slim 3 Chrome 14M868 14"" (128GB eMMC, MediaTek Kompanio 520",£289.00,,,Brand new,top-seller-2015 (207) 100%
HP elitebook 850 g2 notebook,£69.99to£149.99,,,Pre-owned,desiange37 (11) 100%
Blue Pink Lenovo ThinkPad T450 Core I5 8GB RAM 256GB SSD Windows 10 Pro Laptop,£100.00,,,Very Good - Refurbished,"pcrenewed (1,555) 99.8%"
"Lenovo ThinkPad e560 i5 8GB RAM, with Battery and Charger, no SSD/HDD",£35.00,,,Pre-owned,sonetltd (445) 99.4%
Dell Latitude 5400 i7-8665U up to 64GB Ram up to 2TB SSD FHD Windows 11 Laptop,£69.99,,,Very Good - Refurbished,"newandusedlaptops4u (77,263) 99.6%"
"Lenovo 100E 2nd Gen Chromebook Laptop, 11.6"" Celeron N4120, 4GB RAM, 32GB eMMC",£95.00,,,Very Good - Refurbished,cb-computers (603) 100%
"New listingLovely Retro Samsung R519 XP Laptop,Intel Duo 2 2Ghz,3GB RAM, 250GB HDD, HD Gfx",£45.00,,,Pre-owned,"conure_consoles (2,421) 99.6%"
New listing2 x LENOVO THINKPAD T470 i5 7300u cpu @ 2.6ghz 2.71 ghz LAPTOPS,£25.00,,,Pre-owned,y1ula (503) 100%
"New listingWindows 11 Pro 15.6"" LAPTOP FAST 480 GB SSD, 8GB RAM Immaculate Condition",£285.00,,,Pre-owned,haiya3446 (7) 100%
Lenovo Thinkpad X1 Carbon 6th Gen i7-8550U 16GB 512GB SSD FHD Windows 11 Laptop,£69.99,,,Very Good - Refurbished,"newandusedlaptops4u (77,263) 99.6%"
"New listingHP EliteBook 850 G6 15.6"" Core i5-8365U 16GB Ram 256GB FHD Touchscreen Laptop",£319.99,,,Good - Refurbished,"newandusedlaptops4u (77,263) 99.6%"
HP Laptop ProBook x360 440 G1 Touchscreen i5 8250U @1.60GHz512GB M.2 16GB Win 11,£149.99,,,Brand New,"computer-specialist-uk (26,099) 99.2%"
"Lenovo ThinkPad E14 Gen 2 Core i5 11th 8GB 256GB SSD 14"" FHD Laptop Windows 11",£29.99,,,Brand New,"techsel1 (2,783) 99.9%"
Lenovo Thinkpad X1 Carbon 6th Gen i7-8550U 16GB 512GB SSD FHD Windows 11 Laptop,£0.99,,,Pre-owned,"newandusedlaptops4u (77,263) 99.6%"
Dell Latitude 7320 i7-1165G7 2.80GHz 16GB 512GB SSD FHD Windows 11 Pro Laptop,£368.99,,,Good - Refurbished,"newandusedlaptops4u (77,263) 99.6%"
"New listingASUS ExpertBook P1410 Laptop Windows 11 14"" FHD AMD Ryzen 5 3500U 12GB 256GB SSD",£55.00,,,Very Good - Refurbished,"bluecybercow (12,961) 99.8%"
